year,ahe,bachelor,female,age
2012,14.423077,0,1,25
2012,14.423077,0,0,26
2012,12.5,0,1,27
2012,14.423077,0,0,27
2012,17.307692,0,0,25
2012,2.8605769,0,1,29
2012,4.8076925,0,1,29
2012,7.6923075,1,1,31
2012,18.376068,1,0,27
2012,19.23077,1,1,33
2012,24.038462,1,0,32
2012,24.038462,1,1,31
2012,12.943787,1,1,25
2012,36.057693,1,0,29
2012,24.038462,1,1,28
2012,21.634615,1,1,27
2012,17.905289,1,1,29
2012,16.346153,1,0,32
2012,23.557692,1,0,26
2012,21.634615,1,0,27
2012,24.038462,1,0,26
2012,48.076923,1,0,34
2012,22.403847,0,0,33
2012,8.6538458,1,1,27
2012,25.961538,0,0,25
2012,16.827885,0,1,29
2012,43.26923,1,0,28
2012,25,0,0,33
2012,37.5,1,1,30
2012,28.846153,1,0,34
2012,13.942307,0,0,31
2012,12.019231,1,0,25
2012,24.761906,1,0,26
2012,12.980769,1,0,28
2012,19.23077,1,1,29
2012,14.423077,0,0,26
2012,14.423077,0,1,26
2012,24.039423,1,1,28
2012,10.576923,0,0,28
2012,5.1081729,0,0,31
2012,30.76923,1,1,31
2012,37.98077,1,0,31
2012,12.1,1,0,30
2012,14.423077,0,1,28
2012,24.038462,1,1,30
2012,28.077307,1,0,26
2012,20.299145,1,1,25
2012,17.788462,1,1,33
2012,11.538462,0,0,31
2012,22.596153,1,0,26
2012,19.23077,1,1,33
2012,17.307692,0,1,31
2012,21.634615,0,0,32
2012,14.423077,0,1,33
2012,15.384615,0,0,30
2012,6.7307692,0,1,29
2012,38.46154,1,0,30
2012,25.961538,0,0,26
2012,12.222222,0,1,27
2012,6.7307692,0,1,31
2012,8.9748936,0,0,29
2012,30.76923,0,0,33
2012,19.23077,1,0,32
2012,11.057693,1,1,34
2012,10.576923,1,0,29
2012,36.057693,0,0,30
2012,10.576923,0,0,29
2012,16.826923,1,0,27
2012,19.23077,1,1,27
2012,28.846153,0,0,29
2012,12.820513,0,1,32
2012,10.576923,1,0,33
2012,5.5473371,0,0,30
2012,8.6538458,0,1,32
2012,12.692307,0,1,34
2012,19.23077,0,0,33
2012,14.423077,1,0,31
2012,17.307692,0,1,25
2012,13.6,0,0,28
2012,72.115387,0,0,32
2012,24.038462,0,0,34
2012,21.635576,1,0,28
2012,52.884617,1,0,27
2012,4.4250002,0,1,31
2012,20.94017,1,0,33
2012,28.846153,1,0,27
2012,21.634615,0,0,33
2012,12.980769,1,1,33
2012,7.6923075,0,1,32
2012,34.615383,1,0,33
2012,14.615385,0,0,25
2012,22.649572,1,1,31
2012,26.442308,1,0,31
2012,26.442308,1,1,34
2012,72.115387,1,1,25
2012,19.23077,1,1,28
2012,17.307692,1,1,33
2012,15.384615,1,0,26
2012,19.23077,0,1,27
2012,9.2307692,1,0,26
2012,36.923077,1,0,33
2012,28.847115,1,1,28
2012,21.367521,1,1,33
2012,26.442308,1,0,31
2012,14.423077,1,1,26
2012,4.3269229,0,1,27
2012,14.423077,1,1,26
2012,22.252747,1,0,34
2012,9.6153851,1,0,30
2012,7.6923075,1,1,33
2012,11.538462,0,0,27
2012,9.1346149,0,1,31
2012,7.2115383,0,0,28
2012,15.384615,0,1,28
2012,27.692308,1,0,29
2012,36.057693,1,1,28
2012,20.192308,0,0,28
2012,29.91453,1,0,32
2012,27.777779,1,1,28
2012,7.2115383,0,0,33
2012,13.461538,0,0,30
2012,20.673077,1,0,26
2012,10.576923,0,0,30
2012,9.6153851,0,0,26
2012,15.865385,0,0,26
2012,10.989011,0,0,34
2012,14.615385,1,1,25
2012,32.051281,1,0,30
2012,42.735043,1,1,31
2012,15.865385,1,1,33
2012,14.423077,0,0,27
2012,28.846153,1,0,29
2012,15.384615,0,0,29
2012,12.019231,0,0,33
2012,10.896078,0,1,25
2012,20.833334,0,1,29
2012,11.22449,0,0,25
2012,10.096154,1,1,27
2012,11.538462,0,1,27
2012,38.46154,0,0,27
2012,7.2115383,0,0,34
2012,16.826923,1,1,30
2012,4.8076925,0,1,30
2012,14.423077,0,0,26
2012,27.884615,1,1,34
2012,45.94017,1,0,34
2012,10.576923,0,0,30
2012,22.115385,1,1,34
2012,21.634615,0,0,34
2012,19.23077,1,0,26
2012,9.6153851,0,0,26
2012,15.865385,0,0,26
2012,19.23077,0,0,30
2012,7.3964496,0,0,25
2012,18.75,1,1,27
2012,48.076923,1,0,27
2012,15.817307,1,0,26
2012,21.367521,1,0,28
2012,6.25,0,1,26
2012,18.26923,0,1,28
2012,13.942307,0,0,28
2012,14.423077,0,0,34
2012,54.326923,1,1,32
2012,12.019231,0,1,34
2012,26.923077,0,0,27
2012,18.716578,0,1,34
2012,7.5,0,0,32
2012,10.576923,0,0,27
2012,38.46154,0,0,32
2012,11.538462,1,1,31
2012,32.793522,0,1,33
2012,31.25,1,0,34
2012,9.6153851,0,1,25
2012,31.624359,1,0,33
2012,17.094017,1,0,26
2012,20,1,1,25
2012,23.636364,1,0,26
2012,20.192308,1,1,25
2012,16.783216,1,1,28
2012,19.23077,0,0,25
2012,16.826923,1,1,26
2012,22.596153,1,0,31
2012,26.442308,0,0,25
2012,24.615385,0,0,26
2012,30.240385,1,0,25
2012,10.576923,0,0,29
2012,45.192307,0,0,29
2012,8.9748936,0,0,27
2012,56.25,1,1,31
2012,12.019231,0,0,27
2012,25,1,1,25
2012,23.557692,0,0,29
2012,10.576923,1,1,31
2012,33.216782,1,0,30
2012,40.598289,1,1,30
2012,2.9914529,1,1,29
2012,9.2147436,0,1,25
2012,10.576923,0,0,28
2012,12.5,0,1,28
2012,31.73077,1,1,34
2012,21.634615,1,1,32
2012,12.740385,1,1,30
2012,23.076923,0,0,32
2012,36.858974,1,1,29
2012,12.019231,0,1,27
2012,25,0,1,34
2012,11.057693,0,0,33
2012,30.673077,1,0,31
2012,24.038462,1,1,30
2012,20.979021,0,0,33
2012,25,0,0,30
2012,14.423077,1,1,30
2012,14.423077,1,0,32
2012,17.307692,1,1,29
2012,33.653847,1,1,32
2012,12.019231,0,0,27
2012,16.826923,1,1,34
2012,13.461538,0,1,32
2012,2.5,0,1,27
2012,17.307692,1,1,31
2012,15.10989,0,0,34
2012,19.615385,0,0,30
2012,34.615383,1,1,27
2012,16.666666,1,0,28
2012,8.1730766,0,1,29
2012,11.538462,0,0,31
2012,12.692307,1,1,29
2012,18.229166,1,0,30
2012,7.3964496,0,0,32
2012,24.038462,1,1,31
2012,9.2307692,0,0,29
2012,11.538462,0,0,25
2012,12.426036,1,1,30
2012,10.096154,0,0,30
2012,6.25,0,1,25
2012,4.8076925,0,0,31
2012,24.038462,1,1,31
2012,26.442308,1,1,31
2012,22.027971,1,0,27
2012,11.538462,0,1,32
2012,41.025642,1,0,32
2012,26.06875,0,0,30
2012,2.9914529,1,1,34
2012,11.057693,0,1,30
2012,15.865385,0,1,31
2012,16.826923,0,1,29
2012,48.557693,0,0,30
2012,12.019231,0,0,28
2012,24.038462,1,1,30
2012,21.634615,0,1,28
2012,24.038462,0,1,31
2012,21.634615,1,0,29
2012,12.019231,0,1,27
2012,5.7692308,0,1,25
2012,24.038462,1,1,29
2012,12.019231,0,1,27
2012,27.884615,0,0,26
2012,12.019231,0,1,33
2012,46.153847,0,0,28
2012,8.6538458,1,1,30
2012,17.75148,1,0,31
2012,19.711538,1,0,31
2012,28.846153,1,0,25
2012,14.423077,1,0,25
2012,34.615383,0,0,33
2012,19.23077,0,1,32
2012,7.6923075,0,0,26
2012,41.70673,1,0,32
2012,21.634615,1,1,33
2012,17.788462,1,0,29
2012,19.23077,0,0,25
2012,22.189348,0,0,25
2012,16.153847,0,1,34
2012,13.605769,1,1,32
2012,21.634615,1,1,29
2012,23.653847,1,0,26
2012,13.798077,1,1,33
2012,19.23077,0,0,25
2012,25,0,0,31
2012,12.019231,0,0,34
2012,20.817308,1,1,30
2012,36.98225,0,0,31
2012,7.2115383,0,0,32
2012,34.615383,1,0,28
2012,27.777779,1,0,30
2012,24.039423,1,0,29
2012,19.23077,1,1,27
2012,9.8076925,1,1,26
2012,36.057693,1,0,25
2012,32.692307,0,0,34
2012,72.115387,1,0,33
2012,14.423077,0,1,32
2012,10.256411,0,0,33
2012,11.538462,1,1,29
2012,14.423077,0,1,31
2012,8.0128202,0,0,32
2012,69.71154,1,0,30
2012,27.403847,1,1,31
2012,24.038462,1,1,25
2012,28.846153,0,0,34
2012,14.903846,1,0,30
2012,22.596153,1,0,27
2012,11.538462,0,1,26
2012,32.051281,1,1,34
2012,7.2115383,0,1,31
2012,13.942307,0,0,31
2012,12.937063,0,1,29
2012,14.583333,0,1,33
2012,14.423077,0,0,32
2012,12.019231,1,0,25
2012,17.307692,0,0,34
2012,42.735043,1,1,33
2012,21.634615,1,1,26
2012,14.534883,1,0,27
2012,32.692307,1,0,25
2012,13.736263,0,0,25
2012,19.607843,1,1,28
2012,65.384613,1,0,27
2012,14.423077,0,1,28
2012,31.25,1,0,27
2012,19.23077,1,1,28
2012,19.23077,1,0,27
2012,14.423077,0,0,27
2012,7.6923075,0,0,31
2012,9.6153851,0,1,27
2012,19.23077,0,0,28
2012,19.23077,0,1,28
2012,11.538462,0,0,29
2012,16.346153,0,0,34
2012,25,1,0,34
2012,7.2115383,0,0,26
2012,12.5,0,0,34
2012,7.2115383,0,0,32
2012,9.6153851,0,1,32
2012,72.115387,1,1,25
2012,5.1081729,0,0,27
2012,22.115385,1,0,28
2012,11.538462,0,0,28
2012,34.965034,1,0,30
2012,17.948717,1,1,31
2012,16.826923,0,0,27
2012,12.5,0,0,28
2012,9.1346149,1,0,31
2012,14.903846,1,1,26
2012,27.403847,1,0,29
2012,25.961538,1,1,31
2012,13.942307,0,0,27
2012,16.826923,0,0,25
2012,13.461538,0,1,29
2012,13.675214,0,1,31
2012,19.23077,1,0,33
2012,15.385385,1,1,31
2012,9.6153851,0,1,32
2012,11.834319,0,1,26
2012,14.903846,0,0,32
2012,6.2869821,1,1,33
2012,10.096154,1,1,29
2012,22.435898,1,1,32
2012,22.727272,1,1,28
2012,17.788462,1,0,27
2012,23.388773,0,0,26
2012,22.189348,0,0,25
2012,19.23077,1,0,25
2012,16.153847,0,0,28
2012,19.23077,0,1,27
2012,10.576923,1,0,32
2012,9.6153851,0,0,30
2012,7.6923075,0,1,33
2012,13.942307,0,0,25
2012,27.884615,0,0,31
2012,21.634615,1,0,26
2012,20.673077,1,1,33
2012,19.23077,1,0,34
2012,36.53846,1,0,29
2012,2.4038463,1,1,28
2012,9.8379631,0,1,32
2012,16.826923,0,0,25
2012,9.1346149,0,1,34
2012,44.23077,0,0,28
2012,10.989011,0,0,33
2012,8.8942308,0,0,34
2012,15.384615,1,1,30
2012,19.583334,0,0,33
2012,20,1,1,33
2012,8.6538458,0,1,33
2012,21.428572,0,1,28
2012,7.3964496,0,0,31
2012,28.632479,1,1,31
2012,20.673077,0,0,33
2012,5.7692308,0,0,26
2012,16.666666,0,1,26
2012,13.461538,0,0,31
2012,21.634615,1,0,30
2012,12.019231,0,1,28
2012,38.46154,0,0,25
2012,11.538462,0,0,34
2012,19.23077,0,1,33
2012,16.02564,1,0,27
2012,16.02564,0,0,31
2012,44.23077,0,0,31
2012,20.08547,1,0,33
2012,14.423077,0,0,28
2012,6.2740383,0,1,26
2012,9.1346149,0,1,26
2012,4.8076925,0,0,34
2012,8.8757401,1,1,31
2012,30.76923,0,0,31
2012,17.094017,0,0,33
2012,8.8942308,0,0,26
2012,15.384615,0,1,31
2012,12.019231,0,0,33
2012,16.02564,0,0,31
2012,20.604395,0,0,32
2012,14.792899,1,1,33
2012,15.837104,0,0,32
2012,20.340237,0,1,32
2012,16.642012,1,1,33
2012,28.290598,1,1,30
2012,22.970085,1,1,28
2012,33.284023,1,1,27
2012,23.076923,0,0,28
2012,12.019231,0,0,30
2012,16.826923,0,1,28
2012,17.5,0,0,26
2012,21.057692,1,1,34
2012,8.3502026,0,0,29
2012,10.576923,0,1,33
2012,28.125,1,0,31
2012,10,0,0,26
2012,17.948717,0,0,33
2012,11.538462,0,1,28
2012,16.346153,0,0,27
2012,8.2417583,0,0,32
2012,33.653847,1,0,28
2012,19.23077,0,0,30
2012,4.8076925,0,1,25
2012,19.23077,0,0,34
2012,9.53125,0,0,27
2012,10.576923,1,0,32
2012,16.826923,1,0,30
2012,14.182693,1,1,34
2012,15.769231,0,1,28
2012,12.5,0,0,33
2012,24.038462,0,0,25
2012,13.313609,0,0,33
2012,18.270193,0,1,30
2012,11.057693,0,0,25
2012,19.23077,0,0,27
2012,12.019231,1,1,31
2012,17.307692,1,0,28
2012,9.6153851,0,1,30
2012,10.448718,1,0,32
2012,15.384615,0,1,31
2012,13.725491,1,0,31
2012,6.7307692,0,0,27
2012,19.23077,0,0,33
2012,31.25,1,0,27
2012,14.423077,0,1,28
2012,8.1730766,0,0,28
2012,10.576923,0,1,26
2012,15.384615,0,0,33
2012,16.826923,1,1,32
2012,9.6153851,0,0,30
2012,30,0,0,26
2012,13.461538,0,1,26
2012,31.593407,0,0,29
2012,18.589743,0,1,29
2012,13.461538,0,0,27
2012,25.641026,1,0,28
2012,11.446886,0,1,27
2012,18.26923,0,1,34
2012,20.192308,0,0,28
2012,20.673077,0,0,34
2012,12.820513,1,0,29
2012,12.019231,0,0,28
2012,19.23077,1,0,31
2012,19.231625,1,1,32
2012,36.057693,1,0,32
2012,22.596153,1,1,34
2012,28.846153,1,1,28
2012,22.596153,1,1,30
2012,9.6153851,0,0,25
2012,7.2115383,0,1,31
2012,24.220085,1,1,30
2012,9,1,0,32
2012,12.980769,1,1,30
2012,44.23077,1,0,33
2012,8.6538458,0,0,26
2012,5.7692308,1,0,33
2012,9.6153851,1,0,27
2012,7.5,1,1,30
2012,15.384615,0,0,32
2012,12.5,0,0,25
2012,11.538462,0,1,32
2012,25,1,0,33
2012,17.889088,0,0,26
2012,26.442308,0,0,27
2012,23.076923,1,0,31
2012,6.8681316,0,1,32
2012,21.634615,0,0,30
2012,10.096154,1,1,25
2012,19.23077,0,0,26
2012,15.865385,1,1,27
2012,32.967033,1,1,32
2012,12,0,0,32
2012,29.807692,1,0,29
2012,8.181818,0,0,32
2012,25.641026,1,0,28
2012,64.903847,1,0,26
2012,18.229166,1,0,28
2012,12.019231,0,0,26
2012,19.23077,0,0,33
2012,20.597166,0,1,30
2012,11.538462,0,1,34
2012,8.0128202,0,0,28
2012,10.416667,0,0,29
2012,5.9523811,0,0,27
2012,17.735043,1,1,33
2012,6.5466447,1,1,27
2012,17.307692,1,0,34
2012,15.5,1,1,26
2012,15.811966,0,0,34
2012,19.23077,1,0,28
2012,17.307692,1,1,27
2012,46.634617,0,0,28
2012,12.980769,0,0,34
2012,29.91453,1,1,32
2012,38.46154,1,0,34
2012,7.3197117,0,1,25
2012,28.846153,1,0,32
2012,24.51923,0,0,31
2012,34.188034,0,0,33
2012,13.942307,0,1,29
2012,22.596153,1,1,29
2012,11.538462,0,1,29
2012,24.038462,1,1,30
2012,15.865385,1,1,32
2012,9.89011,0,1,34
2012,12.019231,1,0,32
2012,28.846153,0,1,34
2012,14.423077,0,0,25
2012,14.705882,1,0,30
2012,20.879122,0,0,33
2012,20.192308,1,1,34
2012,13.736263,1,0,32
2012,12.019231,0,0,31
2012,13.461538,1,0,27
2012,9.6153851,1,1,28
2012,12.980769,1,1,31
2012,24.038462,0,0,26
2012,16.826923,0,1,32
2012,10,0,0,26
2012,6.1217947,0,0,32
2012,6.25,0,1,27
2012,18.696581,0,1,29
2012,9.2948713,0,0,26
2012,4.8582997,0,0,32
2012,16.826923,0,0,28
2012,10.62753,0,0,33
2012,8.6538458,0,1,29
2012,28.846153,1,0,33
2012,28.846153,1,0,30
2012,12.651822,0,1,31
2012,26.442308,1,0,27
2012,14.903846,1,1,30
2012,23.730423,1,0,31
2012,13.736263,0,1,34
2012,17.789423,1,0,30
2012,9.9009619,0,1,32
2012,13.461538,0,1,29
2012,20.242914,1,0,33
2012,10,0,0,33
2012,16.826923,1,0,25
2012,14.903846,1,0,32
2012,13.990385,1,0,33
2012,10.416667,0,0,26
2012,18.26923,0,1,33
2012,10.576923,0,1,27
2012,15.384615,1,0,27
2012,8.5714283,0,0,25
2012,9.6153851,0,0,33
2012,24.038462,1,0,26
2012,27.777779,0,0,30
2012,2.3076923,0,1,28
2012,25,1,0,26
2012,21.634615,0,0,31
2012,10.989011,0,1,29
2012,13.221154,1,1,27
2012,9.6153851,0,0,29
2012,16.923077,0,0,31
2012,45.726494,0,0,25
2012,12.019231,1,1,26
2012,22.115385,1,0,32
2012,52.5,1,1,32
2012,23.076923,1,0,28
2012,12.980769,0,0,25
2012,30.288462,0,1,34
2012,8.8461542,0,0,27
2012,17.115385,0,1,31
2012,15.384615,0,0,28
2012,24.038462,0,0,31
2012,20,0,0,29
2012,8.6538458,0,0,29
2012,14.599606,0,1,25
2012,13.894231,0,0,27
2012,21,0,0,29
2012,12.019231,1,1,29
2012,19.23077,1,0,31
2012,37.01923,0,0,29
2012,32.051281,0,0,30
2012,34.375,0,0,28
2012,14.423077,0,0,34
2012,20.673077,0,0,27
2012,20.408653,1,1,29
2012,20.104895,0,0,31
2012,23.076923,1,1,26
2012,21.153847,0,0,33
2012,10.576923,0,1,29
2012,22.727272,1,0,33
2012,9.6153851,0,0,25
2012,8.6538458,0,1,32
2012,38.46154,0,0,29
2012,31.153847,0,0,34
2012,17.094017,0,1,30
2012,24.038462,0,0,32
2012,9.6153851,0,0,27
2012,13.461538,0,0,30
2012,6.0728745,0,1,29
2012,26.442308,0,1,26
2012,24.038462,1,1,30
2012,34.779049,1,0,33
2012,36.057693,0,0,27
2012,15.384615,1,1,29
2012,21.923077,0,0,34
2012,11.538462,1,0,32
2012,8.1730766,0,0,29
2012,14.423077,0,1,30
2012,15,0,0,32
2012,33.653847,1,0,30
2012,25.641026,0,0,30
2012,10.577885,0,1,31
2012,14.423077,0,1,31
2012,10.576923,0,1,34
2012,16.826923,0,0,26
2012,22.115385,1,0,30
2012,9.6153851,0,1,28
2012,9.6153851,0,0,31
2012,4.8076925,0,1,29
2012,50.48077,0,0,31
2012,28.846153,1,1,25
2012,13.076923,1,1,31
2012,3.6982248,0,0,26
2012,17.307692,1,0,31
2012,19.23077,1,1,32
2012,11.057693,0,0,28
2012,12.019231,0,0,32
2012,29.526627,0,0,28
2012,13.461538,1,1,34
2012,25,1,0,34
2012,14.766483,1,1,31
2012,22.596153,1,0,25
2012,19.23077,1,1,25
2012,25.919733,1,0,25
2012,13.461538,0,0,28
2012,19.5,0,0,29
2012,20.673077,0,1,32
2012,15.865385,0,1,28
2012,18.26923,0,0,31
2012,19.2008,0,0,32
2012,23.076923,1,1,34
2012,9.6153851,0,0,31
2012,13.461538,0,0,32
2012,20.192308,0,1,31
2012,13.532763,0,0,32
2012,24.038462,1,0,27
2012,12.08256,0,1,29
2012,26.442308,0,0,27
2012,18.315018,0,0,29
2012,20.604395,0,1,26
2012,31.593407,0,0,28
2012,9.5,0,1,29
2012,31.452991,0,0,30
2012,28.365385,0,0,26
2012,25.48077,0,0,26
2012,18.75,0,0,33
2012,18.028847,1,1,34
2012,19.23077,0,0,30
2012,11.538462,0,0,33
2012,14.230769,0,0,30
2012,9.2948713,0,0,30
2012,12.019231,1,0,25
2012,8,0,1,30
2012,19.23077,1,0,34
2012,18.26923,1,1,26
2012,8.4134617,1,0,32
2012,20.76923,0,0,27
2012,52.884617,0,0,32
2012,38.46154,1,1,33
2012,39.285713,1,0,31
2012,22.115385,0,0,31
2012,27.662722,0,0,31
2012,10.288462,0,0,27
2012,34.054485,0,0,29
2012,16.653847,1,0,31
2012,5.7692308,0,1,28
2012,20.833334,0,0,33
2012,14.424039,1,1,31
2012,24.038462,0,0,27
2012,24.038462,1,0,34
2012,19.23077,0,0,29
2012,14.423077,0,0,25
2012,16.10577,1,1,29
2012,43.270191,1,0,31
2012,12.019231,0,0,33
2012,31.25,1,0,29
2012,21.634615,1,1,29
2012,21.634615,1,0,31
2012,7.8125,0,1,25
2012,48.076923,1,1,27
2012,22.596153,0,0,29
2012,14.423077,1,0,27
2012,13.461538,0,1,25
2012,21.153847,1,0,31
2012,27.777779,1,1,30
2012,14.326923,1,0,26
2012,5.5473371,1,0,31
2012,38.981289,0,1,29
2012,14.615385,0,0,28
2012,18.26923,0,1,30
2012,19.551283,0,0,28
2012,6.5934067,1,1,26
2012,16.5,0,1,30
2012,14.423077,0,0,27
2012,13.461538,1,1,34
2012,36.53846,1,1,31
2012,27.777779,1,0,33
2012,26.442308,1,1,29
2012,11.394231,1,1,30
2012,18.26923,1,1,27
2012,16.826923,1,1,29
2012,10.000961,1,0,27
2012,18.076923,0,0,34
2012,13.247863,1,0,34
2012,11.057693,0,0,34
2012,10.576923,0,0,26
2012,19.23077,0,0,32
2012,50,1,0,29
2012,13.247863,1,1,30
2012,20.604395,1,0,28
2012,19.23077,0,0,29
2012,11.538462,0,0,30
2012,15.384615,1,0,27
2012,14.792899,0,0,30
2012,24.597496,0,1,31
2012,13.461538,0,0,29
2012,13.461538,0,1,32
2012,22.115385,1,1,27
2012,21.907692,0,0,25
2012,20.192308,0,0,28
2012,20.192308,0,1,25
2012,9.6153851,0,0,25
2012,26.833632,1,0,25
2012,28.365385,1,1,31
2012,17.788462,0,1,25
2012,15.865385,0,0,27
2012,12.5,0,1,32
2012,19.23077,0,0,30
2012,20.192308,1,0,34
2012,16.826923,1,1,26
2012,21.538462,1,0,27
2012,18.821604,0,0,27
2012,18.26923,1,0,26
2012,18.26923,1,1,25
2012,18.173077,1,1,33
2012,18.26923,1,0,33
2012,14.529915,1,0,25
2012,24.038462,1,0,26
2012,33.653847,1,0,33
2012,20.673077,1,1,27
2012,34.188034,1,0,28
2012,34.615383,1,0,30
2012,8.6538458,0,1,30
2012,12.237762,0,0,33
2012,39.423077,1,1,31
2012,5.7692308,1,1,33
2012,22.836538,1,1,34
2012,31.250961,1,0,30
2012,16.826923,0,1,26
2012,8.6538458,0,0,33
2012,9.1346149,0,0,29
2012,49.51923,1,0,34
2012,16.826923,1,1,25
2012,17.307692,1,0,31
2012,19.35,0,1,34
2012,17.307692,0,0,32
2012,25.384615,1,0,29
2012,19.711538,1,1,27
2012,32.051281,1,1,30
2012,13.461538,1,1,30
2012,12.019231,0,0,25
2012,13.888889,1,1,25
2012,11.057693,0,1,34
2012,17.184942,1,1,27
2012,22.596153,1,1,31
2012,10.480769,0,0,32
2012,28.365385,1,1,32
2012,16.826923,1,1,32
2012,20.528847,1,1,26
2012,27.564102,1,0,32
2012,44.71154,1,0,28
2012,2.8846154,1,0,26
2012,16.826923,1,1,29
2012,3.8461537,0,1,26
2012,23.504274,1,0,27
2012,28.846153,1,0,32
2012,46.153847,1,1,28
2012,24.51923,1,0,31
2012,40.865383,1,0,29
2012,28.846153,1,1,27
2012,14.957265,1,1,26
2012,8.6538458,0,0,29
2012,7.6923075,0,0,32
2012,18.162394,0,0,28
2012,22.222221,1,0,27
2012,24.038462,1,0,25
2012,7.6923075,0,1,28
2012,18.75,1,1,28
2012,13.461538,0,1,25
2012,10.39501,0,1,25
2012,10.769231,1,1,34
2012,28.846153,1,0,30
2012,27.777779,1,1,29
2012,34.188034,1,0,29
2012,22.115385,1,1,30
2012,19.711538,0,0,27
2012,17.094017,1,0,31
2012,50.127403,1,0,27
2012,20,1,1,33
2012,48.076923,1,0,30
2012,19.615385,1,0,31
2012,18.173077,1,1,30
2012,36.923077,1,1,34
2012,38.46154,1,1,32
2012,24.038462,1,0,34
2012,18.26923,1,1,29
2012,24.038462,1,0,29
2012,15.384615,1,0,33
2012,30.76923,1,1,30
2012,13.5,1,0,25
2012,13.461538,1,0,25
2012,14.957265,0,0,30
2012,16.153847,1,1,33
2012,15,0,0,27
2012,11.538462,0,0,33
2012,21.634615,1,0,30
2012,2.4038463,1,1,25
2012,18.191269,1,1,34
2012,14.423077,1,0,33
2012,25.641026,1,0,30
2012,28.846153,1,1,32
2012,7.9120879,0,1,32
2012,13.888889,0,0,28
2012,7.7362638,0,1,29
2012,12.888889,0,0,30
2012,17.307692,1,0,32
2012,19.23077,1,0,32
2012,34.965034,1,0,32
2012,26.923077,1,0,27
2012,19.35,0,1,34
2012,10.294118,1,0,32
2012,14.423077,1,1,25
2012,14.903846,1,0,32
2012,24.038462,1,1,34
2012,19.23077,1,0,25
2012,14.423077,0,0,30
2012,9.6153851,0,0,25
2012,14.903846,0,0,25
2012,28.846153,1,0,29
2012,7.2115383,0,0,29
2012,19.658119,1,0,25
2012,12.820513,1,0,33
2012,16.826923,1,0,31
2012,19.23077,1,1,26
2012,7.2115383,0,1,33
2012,27.514793,0,0,31
2012,10.683761,1,1,25
2012,35.042736,0,0,34
2012,15.384615,1,1,31
2012,22.435898,1,0,31
2012,7.0512819,0,0,26
2012,12.179487,0,1,25
2012,40.865383,1,0,29
2012,40.865383,1,1,30
2012,17.788462,0,0,27
2012,21.153847,1,0,33
2012,29.807692,0,0,29
2012,8.75,0,0,25
2012,11.057693,0,1,32
2012,9.6153851,0,0,27
2012,5.4945054,0,1,28
2012,36.057693,0,0,30
2012,19.23077,0,1,33
2012,11.538462,1,1,25
2012,12.019231,1,0,30
2012,12.225199,1,1,27
2012,10.562901,1,1,25
2012,26.442308,1,0,25
2012,5.2884617,0,1,31
2012,36.752136,0,0,29
2012,10.416667,0,1,33
2012,53.365383,0,0,31
2012,22.307692,0,0,27
2012,17.258383,0,0,29
2012,19.23077,0,0,34
2012,7.6923075,0,1,31
2012,20.192308,1,0,25
2012,8.6538458,0,1,29
2012,14.423077,1,1,27
2012,24.038462,0,0,29
2012,13.942307,0,1,27
2012,16.826923,1,1,27
2012,37.5,1,0,30
2012,28.846153,0,0,30
2012,31.153847,0,1,26
2012,10.577885,1,0,29
2012,19.23077,0,0,33
2012,21.153847,1,1,29
2012,16.346153,0,1,31
2012,36.057693,0,0,32
2012,28.846153,1,0,34
2012,12.019231,1,0,32
2012,14.423077,0,0,32
2012,9.6153851,0,1,27
2012,21.634615,0,0,28
2012,32.051281,0,0,30
2012,25.274725,0,0,30
2012,18.75,1,1,33
2012,8.6538458,0,0,26
2012,28.846153,1,1,33
2012,7.6923075,0,0,33
2012,11.298077,0,0,31
2012,12.019231,1,1,25
2012,4.43787,0,0,27
2012,24.038462,0,0,33
2012,13.461538,0,0,30
2012,19.23077,0,1,30
2012,10.576923,0,1,34
2012,9.6153851,0,1,27
2012,8.0128202,0,0,26
2012,8.6538458,0,0,26
2012,17.628204,1,0,26
2012,16.55983,0,0,34
2012,47.115383,1,0,33
2012,16.346153,0,0,32
2012,9.6153851,1,1,27
2012,16.826923,0,1,33
2012,38.46154,1,0,30
2012,15.734265,1,1,25
2012,14.423077,1,1,30
2012,7.6923075,0,1,25
2012,36.057693,1,0,25
2012,14.423077,0,0,29
2012,29.62578,1,1,32
2012,37.01923,1,1,28
2012,18.26923,1,1,28
2012,18.26923,1,1,31
2012,19.23077,1,1,30
2012,31.468531,1,0,31
2012,33.284023,0,0,26
2012,24.038462,1,0,31
2012,28.846153,1,1,29
2012,30.288462,0,0,32
2012,34.615383,1,0,34
2012,26.442308,1,0,29
2012,14.423077,0,0,25
2012,21.634615,1,1,27
2012,25,1,0,34
2012,11.538462,0,1,33
2012,20.833334,1,0,31
2012,43.26923,1,0,28
2012,11.538462,0,1,34
2012,17.5,1,0,29
2012,12.5,0,0,25
2012,36.057693,1,1,33
2012,5,0,0,31
2012,21.634615,1,0,33
2012,24.038462,1,1,29
2012,24.038462,1,0,34
2012,14.792899,0,1,34
2012,23.817308,0,0,32
2012,12.788462,0,0,34
2012,13.942307,0,1,27
2012,19.23077,1,0,31
2012,19.23077,0,1,28
2012,24.038462,0,0,28
2012,12.019231,0,1,27
2012,26.442308,1,0,30
