sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
0:female,41,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,84054.75,65,150,2
0:female,32,6:Never Married,17,1:Private company,4:West,other,38925.336,62,112,2
0:female,25,"1:Married, sps in hh",16,3:State Govt emp,3:South,non-hispanic white,38925.336,62,108,2
0:female,26,6:Never Married,18,2:Fed Govt emp,1:Northeast,non-hispanic white,38925.336,66,150,2
0:female,54,"1:Married, sps in hh",17,4:Local Govt emp,2:Midwest,non-hispanic white,49430.109,64,165,2
0:female,39,3:Divorced,16,4:Local Govt emp,2:Midwest,non-hispanic white,38925.336,69,140,2
0:female,27,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,66,135,2
0:female,42,6:Never Married,18,4:Local Govt emp,3:South,non-hispanic white,44152.16,68,180,2
0:female,56,"1:Married, sps in hh",17,6:Self-employed,2:Midwest,non-hispanic white,84054.75,67,150,2
0:female,46,6:Never Married,18,4:Local Govt emp,4:West,non-hispanic white,28560.387,62,122,2
0:female,34,"1:Married, sps in hh",18,6:Self-employed,1:Northeast,non-hispanic white,38925.336,61,110,2
0:female,41,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,66,160,2
0:female,30,"1:Married, sps in hh",17,1:Private company,1:Northeast,non-hispanic white,49430.109,67,140,2
0:female,42,"1:Married, sps in hh",17,4:Local Govt emp,3:South,non-hispanic white,49430.109,65,125,2
0:female,41,6:Never Married,16,4:Local Govt emp,3:South,non-hispanic white,28560.387,62,140,2
0:female,25,6:Never Married,18,1:Private company,4:West,other,84054.75,63,112,2
0:female,28,5:Separated,10,3:State Govt emp,1:Northeast,non-hispanic white,14021.395,67,158,2
0:female,26,5:Separated,16,1:Private company,1:Northeast,non-hispanic white,19237.195,64,133,2
0:female,25,6:Never Married,17,1:Private company,1:Northeast,non-hispanic white,33712.969,68,120,2
0:female,40,"1:Married, sps in hh",14,4:Local Govt emp,2:Midwest,non-hispanic white,38925.336,64,130,2
0:female,35,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,70,180,2
0:female,46,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,44152.16,65,119,2
0:female,38,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,44152.16,68,150,2
0:female,38,5:Separated,18,4:Local Govt emp,3:South,hispanic,44152.16,65,145,2
0:female,43,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,44152.16,64,150,2
0:female,48,"1:Married, sps in hh",18,1:Private company,2:Midwest,other,84054.75,63,145,2
0:female,56,"1:Married, sps in hh",18,6:Self-employed,2:Midwest,non-hispanic white,84054.75,62,167,2
0:female,38,"1:Married, sps in hh",17,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,59,106,2
0:female,41,6:Never Married,18,1:Private company,3:South,non-hispanic white,84054.75,65,120,2
0:female,62,3:Widowed,12,1:Private company,2:Midwest,non-hispanic white,28560.387,65,168,2
0:female,36,3:Divorced,18,4:Local Govt emp,4:West,non-hispanic white,38925.336,68,145,2
0:female,50,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,64,300,2
0:female,32,6:Never Married,16,4:Local Govt emp,2:Midwest,non-hispanic white,23362.873,70,183,2
0:female,41,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,64,116,2
0:female,27,"1:Married, sps in hh",16,1:Private company,2:Midwest,hispanic,84054.75,67,130,2
0:female,26,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,28560.387,66,162,2
0:female,47,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,7782.854,67,145,2
0:female,46,3:Divorced,18,1:Private company,3:South,non-hispanic white,38925.336,65,136,2
0:female,39,"1:Married, sps in hh",17,1:Private company,1:Northeast,non-hispanic white,28560.387,66,130,2
0:female,47,"1:Married, sps in hh",18,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,67,170,2
0:female,51,"1:Married, sps in hh",18,3:State Govt emp,3:South,non-hispanic black,84054.75,63,130,2
0:female,58,3:Divorced,15,1:Private company,4:West,non-hispanic white,23362.873,64,180,2
0:female,43,6:Never Married,17,1:Private company,3:South,hispanic,18168.842,66,300,2
0:female,49,"1:Married, sps in hh",18,3:State Govt emp,4:West,non-hispanic white,84054.75,64,138,2
0:female,30,"1:Married, sps in hh",18,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,67,130,2
0:female,44,6:Never Married,18,4:Local Govt emp,4:West,non-hispanic white,38925.336,61,120,2
0:female,52,"1:Married, sps in hh",18,3:State Govt emp,3:South,non-hispanic black,84054.75,63,140,2
0:female,60,"1:Married, sps in hh",16,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,66,147,2
0:female,42,"1:Married, sps in hh",15,1:Private company,1:Northeast,non-hispanic white,84054.75,66,154,2
0:female,44,"1:Married, sps in hh",18,1:Private company,1:Northeast,non-hispanic white,84054.75,68,125,2
0:female,30,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,67,106,2
0:female,52,"1:Married, sps in hh",18,3:State Govt emp,3:South,non-hispanic white,84054.75,64,140,2
0:female,41,3:Divorced,16,1:Private company,1:Northeast,non-hispanic white,28560.387,60,122,2
0:female,40,"2:Married, sps not in hh",7,1:Private company,2:Midwest,non-hispanic black,10865.429,68,218,2
0:female,42,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,61,118,2
0:female,35,"1:Married, sps in hh",15,1:Private company,2:Midwest,non-hispanic white,84054.75,68,185,2
0:female,34,"2:Married, sps not in hh",12,1:Private company,4:West,non-hispanic black,38925.336,68,180,2
0:female,35,"1:Married, sps in hh",17,1:Private company,1:Northeast,non-hispanic white,33712.969,64,140,2
0:female,38,6:Never Married,18,1:Private company,1:Northeast,non-hispanic white,84054.75,67,140,2
0:female,53,"1:Married, sps in hh",18,3:State Govt emp,1:Northeast,non-hispanic white,84054.75,63,188,2
0:female,36,"1:Married, sps in hh",15,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,63,135,2
0:female,48,3:Widowed,18,3:State Govt emp,2:Midwest,non-hispanic white,44152.16,64,145,2
0:female,50,"1:Married, sps in hh",15,1:Private company,2:Midwest,non-hispanic white,84054.75,68,140,2
0:female,43,"1:Married, sps in hh",17,4:Local Govt emp,1:Northeast,non-hispanic white,49430.109,63,160,2
0:female,46,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,84054.75,63,150,2
0:female,52,5:Separated,13,3:State Govt emp,3:South,non-hispanic black,38925.336,66,180,2
0:female,50,5:Separated,12,1:Private company,1:Northeast,non-hispanic black,84054.75,67,143,2
0:female,37,6:Never Married,18,2:Fed Govt emp,3:South,non-hispanic white,49430.109,66,130,2
0:female,41,5:Separated,17,1:Private company,1:Northeast,other,84054.75,61,130,2
0:female,50,3:Divorced,14,4:Local Govt emp,2:Midwest,non-hispanic white,38925.336,66,230,2
0:female,59,3:Widowed,13,3:State Govt emp,3:South,non-hispanic white,28560.387,69,160,2
0:female,27,6:Never Married,17,4:Local Govt emp,2:Midwest,non-hispanic white,28560.387,65,135,2
0:female,46,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,84054.75,68,150,2
0:female,53,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic black,38925.336,62,249,2
0:female,55,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,38925.336,71,162,2
0:female,41,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,62,95,2
0:female,58,3:Widowed,18,1:Private company,1:Northeast,non-hispanic white,84054.75,66,165,2
0:female,46,"1:Married, sps in hh",17,2:Fed Govt emp,2:Midwest,other,84054.75,61,115,2
0:female,46,5:Separated,18,4:Local Govt emp,3:South,non-hispanic black,44152.16,63,170,2
0:female,39,6:Never Married,18,4:Local Govt emp,3:South,non-hispanic black,84054.75,65,190,2
0:female,47,3:Divorced,18,1:Private company,2:Midwest,non-hispanic white,33712.969,65,178,2
0:female,43,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,65,132,2
0:female,42,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,84054.75,63,145,2
0:female,61,"1:Married, sps in hh",16,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,63,126,2
0:female,60,3:Widowed,18,1:Private company,1:Northeast,non-hispanic white,28560.387,67,130,2
0:female,39,3:Divorced,15,1:Private company,2:Midwest,non-hispanic white,44152.16,60,105,2
0:female,45,"1:Married, sps in hh",18,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,66,150,2
0:female,39,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,68,160,2
0:female,63,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,84054.75,64,121,2
0:female,36,6:Never Married,14,1:Private company,1:Northeast,non-hispanic white,28560.387,64,125,2
0:female,42,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,84054.75,61,180,2
0:female,36,6:Never Married,18,1:Private company,1:Northeast,non-hispanic white,84054.75,65,190,2
0:female,25,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,23362.873,67,160,2
0:female,46,"1:Married, sps in hh",16,3:State Govt emp,3:South,non-hispanic white,84054.75,62,112,2
0:female,29,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,44152.16,65,143,2
0:female,47,"1:Married, sps in hh",18,4:Local Govt emp,4:West,other,44152.16,61,132,2
0:female,25,6:Never Married,16,1:Private company,4:West,non-hispanic black,28560.387,67,145,2
0:female,32,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,66,125,2
0:female,38,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,38925.336,68,501,2
0:female,34,"1:Married, sps in hh",17,1:Private company,3:South,non-hispanic white,84054.75,69,140,2
0:female,25,"1:Married, sps in hh",16,1:Private company,4:West,non-hispanic white,33712.969,64,115,2
0:female,48,3:Divorced,17,1:Private company,2:Midwest,non-hispanic white,84054.75,62,200,2
0:female,49,3:Widowed,18,3:State Govt emp,3:South,non-hispanic black,84054.75,66,130,2
0:female,39,"1:Married, sps in hh",16,3:State Govt emp,3:South,non-hispanic white,84054.75,62,145,2
0:female,39,3:Divorced,18,3:State Govt emp,2:Midwest,non-hispanic white,33712.969,61,130,2
0:female,37,"1:Married, sps in hh",17,4:Local Govt emp,2:Midwest,non-hispanic white,84054.75,66,130,2
0:female,64,6:Never Married,16,1:Private company,3:South,non-hispanic white,23362.873,64,132,2
0:female,37,6:Never Married,18,3:State Govt emp,3:South,non-hispanic white,38925.336,66,116,2
0:female,34,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,38925.336,65,155,2
0:female,36,"2:Married, sps not in hh",18,6:Self-employed,4:West,non-hispanic white,84054.75,68,128,2
0:female,35,"1:Married, sps in hh",17,3:State Govt emp,3:South,non-hispanic white,84054.75,66,120,2
0:female,28,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,33712.969,68,135,2
0:female,34,"1:Married, sps in hh",17,4:Local Govt emp,4:West,non-hispanic white,33712.969,63,205,2
0:female,58,3:Widowed,13,4:Local Govt emp,1:Northeast,non-hispanic black,33712.969,64,168,2
0:female,54,3:Divorced,18,3:State Govt emp,4:West,non-hispanic white,38925.336,62,200,2
0:female,41,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,68,180,2
0:female,56,"1:Married, sps in hh",15,1:Private company,2:Midwest,non-hispanic black,44152.16,63,155,2
0:female,37,"1:Married, sps in hh",15,1:Private company,1:Northeast,non-hispanic white,84054.75,62,135,2
0:female,29,"1:Married, sps in hh",12,4:Local Govt emp,4:West,hispanic,49430.109,66,180,2
0:female,48,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,84054.75,62,140,2
0:female,60,"1:Married, sps in hh",18,6:Self-employed,4:West,non-hispanic white,84054.75,65,157,2
0:female,51,"1:Married, sps in hh",18,3:State Govt emp,1:Northeast,non-hispanic white,84054.75,67,130,2
0:female,38,3:Divorced,13,4:Local Govt emp,2:Midwest,non-hispanic black,23362.873,67,180,2
0:female,47,"1:Married, sps in hh",18,6:Self-employed,2:Midwest,non-hispanic white,84054.75,63,125,2
0:female,60,"1:Married, sps in hh",15,1:Private company,2:Midwest,non-hispanic white,33712.969,68,155,2
1:male,49,"1:Married, sps in hh",18,3:State Govt emp,1:Northeast,non-hispanic white,84054.75,68,140,2
1:male,41,6:Never Married,18,1:Private company,4:West,non-hispanic white,49430.109,73,170,2
1:male,30,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,66,175,2
1:male,38,"1:Married, sps in hh",16,4:Local Govt emp,1:Northeast,hispanic,44152.16,71,209,2
1:male,47,"1:Married, sps in hh",18,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,67,159,2
1:male,39,"1:Married, sps in hh",18,3:State Govt emp,1:Northeast,other,84054.75,71,190,2
1:male,55,"1:Married, sps in hh",18,2:Fed Govt emp,3:South,non-hispanic black,84054.75,72,240,2
1:male,58,"1:Married, sps in hh",18,2:Fed Govt emp,3:South,non-hispanic white,84054.75,74,240,2
1:male,29,"1:Married, sps in hh",14,4:Local Govt emp,4:West,other,17171.264,65,150,2
1:male,35,6:Never Married,16,1:Private company,3:South,non-hispanic white,44152.16,71,200,2
1:male,47,"1:Married, sps in hh",17,1:Private company,4:West,non-hispanic white,84054.75,70,170,2
1:male,47,"1:Married, sps in hh",18,1:Private company,1:Northeast,non-hispanic white,38925.336,69,160,2
1:male,32,6:Never Married,18,1:Private company,3:South,non-hispanic white,38925.336,72,180,2
1:male,37,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,69,220,2
1:male,45,"1:Married, sps in hh",12,2:Fed Govt emp,4:West,hispanic,84054.75,66,176,2
1:male,52,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,84054.75,70,205,2
1:male,33,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,23362.873,68,170,2
1:male,34,"1:Married, sps in hh",17,2:Fed Govt emp,3:South,non-hispanic black,84054.75,74,210,2
1:male,38,6:Never Married,18,3:State Govt emp,4:West,non-hispanic white,33712.969,77,168,2
1:male,59,"1:Married, sps in hh",18,5:Incorporated bus,1:Northeast,non-hispanic white,49430.109,68,189,2
1:male,30,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,33712.969,69,220,2
1:male,28,6:Never Married,16,4:Local Govt emp,2:Midwest,non-hispanic white,28560.387,70,170,2
1:male,52,6:Never Married,18,1:Private company,4:West,non-hispanic white,84054.75,71,185,2
1:male,40,5:Separated,18,6:Self-employed,4:West,non-hispanic white,84054.75,73,220,2
1:male,35,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic black,33712.969,69,200,2
1:male,31,"1:Married, sps in hh",17,2:Fed Govt emp,3:South,non-hispanic white,84054.75,71,190,2
1:male,61,"1:Married, sps in hh",18,3:State Govt emp,2:Midwest,non-hispanic white,49430.109,70,192,2
1:male,42,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,71,200,2
1:male,52,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,84054.75,73,210,2
1:male,48,"1:Married, sps in hh",18,4:Local Govt emp,4:West,non-hispanic white,84054.75,70,163,2
1:male,38,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,70,150,2
1:male,34,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic white,84054.75,76,220,2
1:male,45,"1:Married, sps in hh",18,1:Private company,3:South,non-hispanic black,84054.75,69,220,2
1:male,32,"1:Married, sps in hh",15,1:Private company,3:South,non-hispanic white,84054.75,67,130,2
1:male,39,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,49430.109,70,200,2
1:male,50,"1:Married, sps in hh",18,4:Local Govt emp,1:Northeast,non-hispanic white,84054.75,71,165,2
1:male,32,"1:Married, sps in hh",18,5:Incorporated bus,2:Midwest,non-hispanic white,84054.75,75,200,2
1:male,40,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,70,230,2
1:male,47,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,84054.75,69,225,2
1:male,55,"1:Married, sps in hh",14,2:Fed Govt emp,4:West,non-hispanic white,49430.109,71,160,2
1:male,35,"1:Married, sps in hh",12,3:State Govt emp,2:Midwest,non-hispanic black,14021.395,73,305,2
1:male,41,6:Never Married,16,4:Local Govt emp,4:West,non-hispanic white,20305.51,68,234,2
1:male,25,"1:Married, sps in hh",17,1:Private company,4:West,non-hispanic white,33712.969,74,200,2
1:male,30,6:Never Married,16,1:Private company,2:Midwest,non-hispanic white,33712.969,75,200,2
1:male,64,"1:Married, sps in hh",18,5:Incorporated bus,4:West,non-hispanic white,84054.75,74,180,2
1:male,45,"1:Married, sps in hh",14,4:Local Govt emp,3:South,non-hispanic white,44152.16,70,190,2
1:male,43,3:Divorced,17,1:Private company,2:Midwest,non-hispanic white,84054.75,72,240,2
1:male,37,"1:Married, sps in hh",18,3:State Govt emp,3:South,non-hispanic white,28560.387,76,250,2
1:male,27,6:Never Married,18,3:State Govt emp,2:Midwest,non-hispanic white,9857.5059,71,152,2
1:male,25,6:Never Married,16,4:Local Govt emp,4:West,non-hispanic white,4726.3911,71,167,2
1:male,34,6:Never Married,17,3:State Govt emp,3:South,non-hispanic white,44152.16,65,131,2
1:male,47,6:Never Married,17,4:Local Govt emp,4:West,non-hispanic white,84054.75,68,155,2
1:male,38,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,84054.75,72,142,2
1:male,36,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic black,84054.75,70,220,2
1:male,34,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,49430.109,69,155,2
1:male,30,"1:Married, sps in hh",17,6:Self-employed,3:South,non-hispanic white,33712.969,74,240,2
1:male,45,"1:Married, sps in hh",18,3:State Govt emp,4:West,non-hispanic white,84054.75,72,170,2
1:male,41,6:Never Married,18,1:Private company,3:South,non-hispanic white,49430.109,70,164,2
1:male,45,"1:Married, sps in hh",12,3:State Govt emp,1:Northeast,non-hispanic white,84054.75,63,130,2
